,DN,Unnamed: 0,Unnamed: 0.1,text,label,is_about_class,is_about_disability,is_about_ethnicity,is_about_gender,is_about_nationality,is_about_religion,is_about_sexual_orientation,language
1306,1721,2607,10590,I just put down a pan of brownies,0.0,False,False,True,False,False,False,False,eng
1307,1722,4141,17883,RT @TwitchyTeam: 'Dying laughing': Russian wrestlers mock 'girly man' Obama's workout video http://t.co/LLDrxLZeUs,0.0,False,False,True,False,False,False,False,eng
1308,1723,5056,22108,This nigga jerry room smell like bad pussy!&#128530;,1.0,False,False,True,False,False,False,False,eng
1309,1725,2985,12603,Lol ike Turner http://t.co/8yNqYYaOjo,0.0,False,False,True,False,False,False,False,eng
1310,1726,2600,10557,"I hope the Yankees get Soriano, shoulda never gave him away for Alex Rodriguez",0.0,False,False,False,False,True,False,False,eng
1311,1727,1784,6962,@samzbikowski chug ranch,0.0,False,False,True,False,False,False,False,eng
1312,1728,4942,21512,The Wayans bros is the most retarded show ever.,0.0,False,True,False,False,False,False,False,eng
1313,1729,2311,9104,Fine I'll settle for an Oreo milkshake,0.0,False,False,True,False,False,False,False,eng
1314,1730,4676,20291,RT @vinehumor: Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong. https://t.co/kuLDr4mabp,0.0,False,False,False,True,False,False,False,eng
1315,1731,340,1770,&#8220;@ghostriderJ1: Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,0.0,False,False,False,False,True,False,False,eng
1316,1732,4362,18933,RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;,0.0,False,False,True,False,True,False,False,eng
1317,1734,1434,5746,@cleggzta Ho ho ho.,0.0,False,False,False,True,False,False,False,eng
1318,1735,2741,11264,I'm finna see the Yankees win a baseball game,0.0,False,False,False,False,True,False,False,eng
1319,1736,5579,24703,why they playing trash on ESPN right now.,0.0,True,False,True,False,False,False,False,eng
1320,1737,4529,19702,RT @mjxcx: Teachers trying to pronounce ghetto names on the 1st day of school.... https://t.co/8CjuAVL3Ct,0.0,False,False,True,False,False,False,False,eng
1321,1738,1226,4959,"@TheRealJRSmith And its people like you that give us all a bad name, you are a disgusting piece of shit of a person a nigger is what you are",1.0,False,False,True,False,False,False,False,eng
1322,1739,2612,10608,I just want to punch you in the throat when you get my order wrong stupid bitch at sonic,1.0,False,False,False,True,False,False,False,eng
1323,1740,1887,7268,@walterthecat121 @GalliumRBLX how is it being colored blind?,0.0,False,False,True,False,False,False,False,eng
1324,1741,2917,12223,Khloee's new backpack that we colored last night! &#127912; http://t.co/tYndjCsq,0.0,False,False,True,False,False,False,False,eng
1325,1742,908,3907,@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out,0.0,False,False,True,False,False,False,False,eng
1326,1743,5220,22802,White trash have taken over every charity organization in the US.,1.0,True,False,True,False,False,False,False,eng
1327,1745,4983,21664,Then Zerah the Cushite came against them with an army of one million men and 300 chariots. They came as far as Mare&#8230; http://t.co/LpbeB04j4r,0.0,False,False,True,False,False,False,False,eng
1328,1746,1532,6019,@gezus__ die in a car accident then faggot,1.0,False,False,False,False,False,False,True,eng
1329,1748,5582,24714,wondertrade is the best pokemon feature ever. i just got a level 27 japanese wobbuffet for a level 4 beginning area trash pokemon,0.0,True,False,True,False,False,False,False,eng
1330,1749,4474,19427,RT @kevnasto: I would rather fuck a fat chick than allow a nigger into my house.,1.0,False,False,True,False,False,False,False,eng
1331,1750,1421,5719,@charlierose @jdickerson racist @NorahODonnell Texas trash GWBush came to WH numb remember he and Republicans stole the election,0.0,True,False,True,False,False,False,False,eng
1332,1751,3801,16312,RT @LuvKittensDaily: Oreo being adorable http://t.co/5ZMZVT0sUl,0.0,False,False,True,False,False,False,False,eng
1333,1752,3314,14041,RT @5SOS: It's the best thing ever driving past crowds of people at shows and seeing bandannas coloured hair 5sos shirts that you've made o&#8230;,0.0,False,False,True,False,False,False,False,eng
1334,1753,4914,21442,That'd been a ghetto little meal,0.0,False,False,True,False,False,False,False,eng
1335,1755,2246,8900,Dyke bitches kill me thinkin they really got hoes lol,1.0,False,False,False,True,False,False,False,eng
1336,1756,1877,7235,@urbasicyabish @Mikeaveli fucking faggot,1.0,False,False,False,False,False,False,True,eng
1337,1757,3540,15075,RT @DuncanIdunno: Smash into windshields? RT @coorslightca: The birds do it. The bees do it. Coors Light drinkers do it. You know what we'r&#8230;,0.0,False,False,False,True,False,False,False,eng
1338,1758,25,188,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",0.0,False,False,True,False,True,False,False,eng
1339,1759,2967,12485,Lmao RT @Handsomeesco_55 If u live wit ya girl and u do dishes u a faggot,1.0,False,False,False,False,False,False,True,eng
1340,1760,816,3550,@JGardenofEden @KySportsRadio @ryanlemond But...country music listeners really are hicks and alcoholics &#128514;&#128514;,1.0,True,False,False,False,False,False,False,eng
1341,1763,5161,22495,"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!...",0.0,False,False,True,False,False,False,False,eng
1342,1764,1693,6649,@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.,0.0,True,False,True,False,False,False,False,eng
1343,1765,732,3241,@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?,1.0,False,False,False,False,False,False,True,eng
1344,1766,559,2652,@Boobah_ they trash,0.0,True,False,True,False,False,False,False,eng
1345,1767,609,2818,@Chancellor_IV naw Bryan said it was trash hotel so we're staying somewhere else,0.0,True,False,True,False,False,False,False,eng
1346,1768,5010,21881,They say one man's trash is the next man's treasure. Where one finds pain the next might find pleasure.,0.0,True,False,True,False,False,False,False,eng
1347,1769,2868,12056,Jets trash,0.0,True,False,True,False,False,False,False,eng
1348,1771,5134,22426,Vintage Gold and Diamond Engagement Ring / 10k yellow gold unique #ring Size 4.75 by VintageBaublesnBits http://t.co/iI0v4LbSQK via @Etsy,0.0,False,False,True,False,False,False,False,eng
1349,1772,3475,14761,RT @Comp10Tx: Rihanna really is trash,0.0,True,False,True,False,False,False,False,eng
1350,1773,959,4102,@MidwestXPride have her learn the first 30 seconds of Flesh and the Power it Holds- Death. That riff would be cool for a bird to do lol,0.0,False,False,False,True,False,False,False,eng
1351,1774,608,2817,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot,1.0,False,False,False,False,False,False,True,eng
1352,1775,2071,8201,Brownies brownies brownies,0.0,False,False,True,False,False,False,False,eng
1353,1776,1604,6271,@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite,1.0,False,True,False,False,False,False,False,eng
1354,1778,5533,24464,stance socks trash,0.0,True,False,True,False,False,False,False,eng
1355,1779,150,738,#Minnesota is full of white trash,1.0,True,False,True,False,False,False,False,eng
1356,1781,4900,21390,"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots",0.0,False,False,True,False,False,False,False,eng
1357,1782,4089,17624,RT @ThatsFoodPorn: Oreo Donut http://t.co/obytemi3Ed,0.0,False,False,True,False,False,False,False,eng
1358,1784,2726,11155,I'd rather follow some girls on Instagram rather than have their bird brain tweets on my tl,0.0,False,False,False,True,False,False,False,eng
1359,1785,481,2356,@ASourAppleTree Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down.,0.0,False,False,False,False,False,False,False,eng
1360,1790,3728,15954,"RT @KarinaCasallas: LMFAO OH NAH SHE KEEP IT THREE HUNNA""@catoxx3: @DJZeeti twitpic a selfie if u a ho http://t.co/j4RuNFZrtX""",0.0,False,False,False,True,False,False,False,eng
1361,1791,2645,10753,"I mean...If you blow a foul there, it has to be a yellow in that situation no?",0.0,False,False,True,False,False,False,False,eng
1362,1792,1490,5911,@efethegoddess The shirt trash &#128546; and I'm leaving your room a mess &#128522;,0.0,True,False,True,False,False,False,False,eng
1363,1796,4854,21142,Stay home then bitch fuck u,1.0,False,False,False,True,False,False,False,eng
1364,1797,5159,22491,Watched some crows eat a sandwich,0.0,False,False,True,False,False,False,False,eng
1365,1798,2973,12512,Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho,1.0,False,False,True,True,False,False,False,eng
1366,1799,3433,14513,RT @BruceForce: Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. http://t&#8230;,0.0,False,False,False,True,False,False,False,eng
1367,1801,4005,17226,RT @SeanPrice: This nigger tattoo show is horrible,1.0,False,False,True,False,False,False,False,eng
1368,1802,2541,10143,I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash,0.0,True,False,True,False,False,False,False,eng
1369,1804,4688,20329,"RT @wizkhalifa: On the east coast there's colored hair everywhere. 

This must be the sweetest wave ever.",0.0,False,False,True,False,False,False,False,eng
1370,1805,4596,19947,RT @ryancommakerry: I think it's time to bring out the drunken monkey,0.0,False,False,True,False,False,False,False,eng
1371,1808,5013,21885,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,1.0,False,False,False,True,False,False,False,eng
1372,1809,4711,20480,Ready to go get my fried Oreos,0.0,False,False,True,False,False,False,False,eng
1373,1810,4527,19697,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,1.0,False,False,False,False,False,False,True,eng
1374,1811,1995,7797,"Apparently I got chunky for my bday. Worse bday present ever. Lol. 
#diettime",0.0,False,False,True,False,True,False,False,eng
1375,1813,3018,12763,Many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional. #tcot,0.0,False,False,True,False,False,False,False,eng
1376,1814,5280,23099,Yankees season over tho. So yeah.,0.0,False,False,False,False,True,False,False,eng
1377,1815,3871,16587,RT @NFL_Memes: Buckwheat and Porky http://t.co/bo96nelS2P,0.0,False,False,True,False,False,False,False,eng
1378,1816,2235,8839,Double Stuff Oreos mane say,0.0,False,False,True,False,False,False,False,eng
1379,1817,905,3885,@LandonVanBus Charlie Day?,0.0,False,False,True,False,True,False,False,eng
1380,1818,436,2205,1-100000 You are a semi-evolved monkey that is desperately searching for validation and meaning in life. BBQd you'd be ok with mango salsa.,0.0,False,False,True,False,False,False,False,eng
1381,1819,5078,22175,Three little birds,0.0,False,False,False,True,False,False,False,eng
1382,1821,5447,24070,im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys,0.0,False,False,True,False,True,False,False,eng
1383,1822,5072,22160,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,1.0,False,False,False,True,False,False,False,eng
1384,1823,4933,21500,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn",0.0,False,False,True,False,False,False,False,eng
1385,1824,4371,18960,RT @elcinpoyrazlar: Two Jihadis Arguing Over Stolen M&amp;M's Will Make Your Day http://t.co/uFRcLDiovX @markham @vocativ http://t.co/zukwJ2ve2d,0.0,False,False,True,False,False,True,False,eng
1386,1825,1944,7534,Ain't nuttin but a white trash party.,1.0,True,False,True,False,False,False,False,eng
1387,1826,5019,21900,Think it's okay to take my property and break it? Fuck you bitch,1.0,False,False,True,True,False,False,False,eng
1388,1827,3097,13140,My shift won't be over no time so in the mean time im doing what I have to go to get by. And if it means tweeting trash I will,0.0,True,False,True,False,False,False,False,eng
1389,1828,2932,12295,LRG ass nigguh,1.0,False,False,True,False,False,False,False,eng
1390,1829,5029,21935,This bitch @Lvl_7_Eevee buys sparkling water.,0.0,False,False,False,True,False,False,False,eng
1391,1830,159,756,"#RadioFreeNorthwest 218
Covington reads responses &amp; mocks FBI, Andy on Real Politics, Liv on her awakening, Gretchen
http://t.co/t9JyhAncPR",0.0,False,False,True,False,False,False,False,eng
1392,1831,4248,18435,RT @_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;,0.0,False,False,False,True,False,False,False,eng
1393,1832,5558,24594,timbs straight trash though,0.0,True,False,True,False,False,False,False,eng
1394,1834,3125,13308,Niggas actin like hoes most of em bitches,1.0,False,False,False,True,False,False,False,eng
1395,1835,5063,22134,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,1.0,False,False,True,True,False,False,False,eng
1396,1837,477,2345,@AB_crispyy_andy I laugh Oreos and lady gaga on a Sunday day,0.0,False,False,True,False,False,False,False,eng
1397,1838,1775,6915,"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha",0.0,True,False,True,False,False,False,False,eng
1398,1840,3449,14573,RT @Cajun_peach: Because humans aren't delicious ho RT @peta: Smarter than dogs AND your 3-year-old child. So why EAT them? http://t.co/eRT&#8230;,0.0,False,False,False,True,False,False,False,eng
1399,1841,4254,18483,"RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;",1.0,False,False,True,True,False,False,False,eng
1400,1842,2477,9796,Hey @DreamShakeSBN fans. If anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion,0.0,False,False,True,False,False,False,False,eng
1401,1844,1661,6536,@kyleefagnola call him a cock blocking faggot,1.0,False,False,False,False,False,False,True,eng
1402,1845,4169,17974,RT @VersaceAmeezy: Austin is so cute like look at him all excited because he got Oreos http://t.co/0mK1W8Reak,0.0,False,False,True,False,False,False,False,eng
1403,1846,2368,9329,Fucking gook,1.0,False,False,True,False,False,False,False,eng
